job_link,job_skills
https://www.linkedin.com/jobs/view/icu-ccu-unit-nurse-educator-at-beth-israel-lahey-health-at-health-ecareers-3787556759,"Registered Nurse (RN), Nurse practice act, Lahey Clinic Professional Practice Model, ANA Standards of Practice and Code of Ethics, Core values, Lahey Clinic, Patient care, Clinical/educational resource, Nursepatient relationship, Continuity of care, Accountability, Safe practice, Clinical judgment, Decision making, Leadership, Scholarship, Provide direct and indirect care, Collaboration, Organizational skills, Safe delivery of care, Systematic patient and family assessment, Plan of care, Quality metrics, Disease management, Staff nurses, Assessment, Planning, Intervention, Evaluation, Documentation, Evidencebased practice, Ongoing evaluation, Professional development, Clinical ladder, Role model, Professional behavior, Unit policies and procedures, Guidelines, Resource manuals, Professional journals, Performance improvement activities, Measurement data, Team member"
https://www.linkedin.com/jobs/view/accounts-payable-specialist-at-boutique-recruiting-3800615421,"Accounts Payable, Prophet21, AP Automation Systems, Excel, Inventory, HighVolume Work Environment, Attention to Detail, Remote Management, Medical Insurance, Dental Insurance, Vision Insurance, Life Insurance, Disability Insurance, 401K Plan, PTO, Paid Holidays"
https://www.linkedin.com/jobs/view/industrial-maintenance-technician-at-tampa-tank-florida-structural-steel-a-precision-build-company-3787916419,"Safety policies, Equipment repair, Preventive maintenance, Maintenance manuals, Codes and diagrams, Safety meetings, Electrical, Pneumatics, Hydraulics, Welding, Burning equipment, Plumbing, Compressors, Overhead cranes, Mobile cranes, Forklifts, Trucks, Trailers"
https://uk.linkedin.com/jobs/view/pastry-chef-at-smyth-co-3798630904,"Pastry Chef, Michelinstarred experience, Team management, Menu planning, Kitchen operations, Food presentation, Culinary team collaboration, 5star hotel experience, Health insurance, Life insurance"
https://www.linkedin.com/jobs/view/market-investigator-rochester-ny-at-family-dollar-3775626187,"Store operations, Loss prevention, Physical security, Safety, Personnel training, Development, Auditing, Reporting, Consulting, Training, Facilitation, Exception reporting, Partnership, Target program, Surveillance, CCTV, DVR, Alarm systems, Safes, Drop boxes, Checkpoint systems, Fraudulent activity reporting, Project management, Policy implementation, High school diploma, Retail experience, Grocery experience, Drug store experience, Field experience, Loss prevention training, Training facilitation, Organizational skills, Analytical skills, Problemsolving skills, Microsoft Office proficiency, Travel, Valid driver's license, Flexible schedule, Fulltime work, Health and welfare programs, Employee assistance program, Paid time off, Retirement plans, Employee stock purchase program"
https://www.linkedin.com/jobs/view/security-architect-palo-alto-firewalls-at-information-resource-group-3802270293,"Network routing, TCP/IP, DMZ, NATs, Zero Trust, Palo Alto firewalls, Panorama, Firewall rules, Regulatory compliance, NIST 80053 security framework, Security appliances, Palo Alto Firewalls management, Palo Alto Firewalls design, Palo Alto Firewalls configuration, Troubleshooting, End user support, Vendor support, NAT, VPNs, Communication skills, Security best practices, Risk management, Security Framework"
https://www.linkedin.com/jobs/view/medical-equipment-customer-service-representative-at-rotech-healthcare-3799255736,"Customer Service, Medical Equipment, Durable Medical Equipment, Respiratory Products, Supplies, Patient/Client Communication, Patient/Client Questions, Concerns, SOPs/CMNs, Tracking Log, JCAHO Standards, Billing Department, Batch Reports, UPS Deliveries, Referral Log, Office Supplies, Deposit Preparation, Invoice Preparation, Retail/WalkIn Equipment, Technical Assistance, Medicare, Medicaid, Private Insurance, Customer Issues, OnCall Coverage, Company Vehicle, Patient Deliveries, Simple Mathematical Calculations, English Communication, Verbal Communication, Written Communication, Communication Interpretation, Confidentiality, Discretion, Caution, Sensitive Information Handling, Multitasking, Attention to Detail, SelfMotivation, Organization, TimeManagement, Deductive Problem Solving, Teamwork, Email, Internet, Microsoft Applications, Outlook, Word, Excel, Office Equipment, Fax Machine, Copier, Printer, Phone, Computer, Tablet, Lifting, Carrying, Patient Equipment, Patient Contact, Contagious Pathogens, Sitting, Walking, Standing, Talking, Listening, Close Vision"
https://www.linkedin.com/jobs/view/experienced-a-p-mechanic-various-shifts-orlando-fl-at-textron-3776684869,"A&P Mechanic, Aircraft Maintenance, Aircraft Repair, Aircraft Overhaul, Aircraft Modification, Troubleshooting, Textron Aviation Aircraft, Turbine Engine Troubleshooting, Turbine Engine Inspection, Turbine Engine Repair, Engine Runups, Airframe System Checkout, Service Bulletin Installation, Kit Installation, 100Hour Inspection, Annual Inspection, Progressive Inspection, FAR 43, Tensiometers, Micrometers, Pressure Gauges, Dial Gauges, Vacuum Gauges, Timing Lights, Hand Tools, Cleaning, Assembly"
https://www.linkedin.com/jobs/view/traveling-anesthesiologist-traveling-nationwide-at-vituity-3796013964,"Anesthesiologist, Healthcare, Medical, Licensing, Credentialing, Billing, Malpractice, Physician Assistant, Nurse Practitioner, Virtual meetandgreets, Events, Seminars, Yoga, HIIT, Diversity, Equity, Inclusion, LGBTQ+ History, Dia de los Muertos Celebration, Money Management, Money Relationship, Superior Health Plan Options, Dental, Vision, HSA/FSA, Life, AD&D, Partnership models, K1 status pay structure, 401K Plan, Annual Profit Distribution, EAP, Travel assistance, Identify theft, Student loan refinancing, Purposedriven culture"
https://www.linkedin.com/jobs/view/service-advisor-collision-estimator-at-crash-champions-3800987474,"Collision Estimating, CCC ONE Total Repair Platform, ICAR Certification, Estimating Role, DRP Compliance, Customer Service, Team Oriented Culture, Source Parts, Order Parts, Track Parts, Review Estimates, Quality Checks"
https://uk.linkedin.com/jobs/view/service-advisor-at-perfect-placement-uk-3774758747,"Service Advisor, Automotive, Customer Service, Motor Dealership Database Software, Job Cards, Invoices, Communication, Vehicle Records, Upselling"
https://uk.linkedin.com/jobs/view/parts-advisor-at-iris-networx-recruitment-software-services-3797078661,"Customer service, Communication, Sales, Proactiveness, Empathy, Time management, Efficiency, Organization, Credit management, Inventory management, Microsoft Office, Automotive parts knowledge, Customer relationship management (CRM), Enterprise resource planning (ERP), Pointofsale (POS) systems"
https://www.linkedin.com/jobs/view/area-leader-manager-franchise-%231608-las-vegas-nv-at-7-eleven-3795837925,"Leadership, Training, Management, Merchandising, Inventory, Motivation, Customer service, Profit and loss, Budgeting, Sales, Objectives, Multitasking, Communication, Problemsolving, Team building, Adaptability, Attention to detail, Physical stamina, 4year degree, Driver's license, Multiunit management experience"
https://www.linkedin.com/jobs/view/customer-service-representative-at-randys-worldwide-3792993240,"Customer service, Communication skills, Problemsolving skills, Microsoft Office products (Excel Outlook Word), Great Plains experience, High school diploma, College coursework, 1+ year experience in customer service, Strong attention to detail, Accurate data entry skills, Prioritization skills, Multitasking skills, Telephone etiquette, Internal and external customer communication, Using computers 10 key telephone copier and fax"
https://www.linkedin.com/jobs/view/purchasing-warehouse-supervisor-at-trinity-river-authority-of-texas-3793883649,"Warehousing, Inventory Management, Purchasing, Budgeting, Negotiation, Bid Management, Vendor Management, Supply Chain Management, Project Management, Financial Management, Business Law, Mathematics, Communication, Organizational Skills, Report Writing, Time Management, Office Environment, Computer, Calculator, Copy Machine, Fax Machine, Automobile"
https://uk.linkedin.com/jobs/view/sen-ks3-teacher-at-positive-futures-recruitment-limited-3794845954,"SEN Teacher, Teaching, Curriculum Development, Multidisciplinary Collaboration, Lesson Planning, Progress Monitoring, Assessment, Reporting, Professional Development, Special School Environment, Pupils with SEMH, Differentiated Curriculum, Postgraduate Diploma in SEN, Life Assurance, Teachers' Pension, Perkbox, Employee Assistance Programme, Car Lease Scheme, Fully Funded Training and Qualifications, Bike to Work Scheme, Health Cashback Plan"
https://ca.linkedin.com/jobs/view/administrator-in-office-at-people-corporation-3779158334,"Microsoft Office, Excel, Word, Data analysis, Account reconciliation, Accounting practices, Mathematical aptitude, Secondary school graduate, Post secondary education, Workload organization and prioritization, Written and verbal communication, Interpersonal and customer service skills, Multitasking, Working under pressure, Meeting deadlines, Group benefits industry experience, Extended health care, Dental benefits, Retirement savings plan, Health and Wellness offerings, Mental Health programs, Industry designations, BPA software"
